No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
1.0|36250.0|1.0|0.0|SANTAFE DE BOGOTA|8560|ACTIVIDADES DE APOYO A LA EDUCACION|
2.0|0.0|0.0|0.0|SOGAMOSO|8211|ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA|
7.0|1196250.0|7.0|124.0|SANTAFE DE BOGOTA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
3.0|145000.0|6.0|2.0|PUERTO BOYACA|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
1.0|108750.0|2.0|0.0|SOGAMOSO|6619|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS NCP|
3.0|326250.0|5.0|4.0|SANTAFE DE BOGOTA|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
4.0|652500.0|10.0|5.0|TUTA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
2.0|145000.0|4.0|5.0|VILLA DE LEYVA|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
2.0|290000.0|2.0|7.0|PAZ DEL RIO|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|72500.0|1.0|0.0|RAMIRIQUI|4775|COMERCIO AL POR MENOR DE ARTICULOS DE SEGUNDA MANO|
1.0|36250.0|0.0|2.0|COMBITA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
2.0|36250.0|2.0|0.0|GUATEQUE|6910|ACTIVIDADES JURIDICAS|
1.0|181250.0|0.0|4.0|SOCHA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|0.0|0.0|1.0|MONIQUIRA|4751|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|761250.0|8.0|24.0|SAMACA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
2.0|942500.0|15.0|14.0|ARCABUCO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|507500.0|10.0|22.0|PAUNA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|36250.0|1.0|17.0|TUNJA|2396|CORTE- TALLADO Y ACABADO DE LA PIEDRA|
3.0|181250.0|0.0|6.0|SOGAMOSO|4911|TRANSPORTE FERREO DE PASAJEROS|
1.0|108750.0|1.0|3.0|PUERTO BOYACA|4652|COMERCIO AL POR MAYOR DE EQUIPO- PARTES Y PIEZAS ELECTRONICOS Y DE TELECOMUNICACIONES|
1.0|1056350.0|7.0|8.0|GUATEQUE|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|208500.0|0.0|4.0|TARSO|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|2320000.0|42.0|1.0|ARCABUCO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
2.0|145000.0|2.0|0.0|SOCOTA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|1.0|0.0|SAN EDUARDO|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
2.0|435000.0|1.0|5.0|SANTAFE DE BOGOTA|4651|COMERCIO AL POR MAYOR DE COMPUTADORES- EQUIPO PERIFERICO Y PROGRAMAS DE INFORMATICA|
1.0|72500.0|4.0|4.0|SANTAFE DE BOGOTA|4755|COMERCIO AL POR MENOR DE ARTICULOS Y UTENSILIOS DE USO DOMESTICO|
1.0|72500.0|1.0|0.0|SAMACA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
2.0|217500.0|3.0|0.0|PAIPA|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|72500.0|1.0|0.0|SANTAFE DE BOGOTA|7911|ACTIVIDADES DE LAS AGENCIAS DE VIAJE|
3.0|108750.0|4.0|6.0|MEDELLIN|4530|COMERCIO DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|8543|EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS|
1.0|0.0|0.0|3.0|MANIZALES|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|0.0|0.0|PAZ DEL RIO|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
2.0|1413750.0|27.0|27.0|SOGAMOSO|0312|PESCA DE AGUA DULCE|
1.0|0.0|0.0|1.0|DUITAMA|0162|ACTIVIDADES DE APOYO A LA GANADERIA|
1.0|72500.0|11.0|5.0|SAN LUIS DE GACENO|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|36250.0|1.0|2.0|SOATA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|398750.0|7.0|11.0|PEREIRA|5630|EXPENDIO DE BEBIDAS ALCOHOLICAS PARA EL CONSUMO DENTRO DEL ESTABLECIMIENTO|
1.0|108750.0|0.0|3.0|CHIQUINQUIRA|7410|ACTIVIDADES ESPECIALIZADAS DE DISEÑ|
1.0|72500.0|0.0|3.0|PAIPA|2824|FABRICACION DE MAQUINARIA PARA EXPLOTACION DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCION|
1.0|362500.0|2.0|2.0|BOAVITA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|72500.0|0.0|2.0|GUICAN|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
2.0|108750.0|2.0|0.0|SANTAFE DE BOGOTA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|41700.0|0.0|1.0|TUTA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
2.0|125100.0|3.0|1.0|GARAGOA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
2.0|253750.0|3.0|2.0|SANTAFE DE BOGOTA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
1.0|108750.0|1.0|2.0|BARRANQUILLA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|0.0|1.0|0.0|PUERTO BOYACA|5629|ACTIVIDADES DE OTROS SERVICIOS DE COMIDAS|
4.0|1160000.0|6.0|35.0|SOGAMOSO|7710|ALQUILER Y ARRENDAMIENTO DE VEHICULOS AUTOMOTORES|
1.0|0.0|0.0|1.0|MEDELLIN|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|2.0|0.0|CUBARA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|108750.0|0.0|2.0|DUITAMA|4542|MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS|
1.0|0.0|0.0|0.0|DUITAMA|2815|FABRICACION DE HORNOS- HOGARES Y QUEMADORES INDUSTRIALES|
1.0|0.0|0.0|0.0|CHISCAS|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|1.0|CUCAITA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|0.0|0.0|1.0|TUNJA|2651|FABRICACION DE EQUIPO DE MEDICION- PRUEBA- NAVEGACION Y CONTROL|
1.0|36250.0|0.0|42.0|SOACHA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|166800.0|0.0|13.0|MARIPI|0121|CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES|
1.0|0.0|1.0|0.0|PACHAVITA|8730|ACTIVIDADES DE ATENCION EN INSTITUCIONES PARA EL CUIDADO DE PERSONAS MAYORES Y/O DISCAPACITADAS|
1.0|108750.0|3.0|0.0|MONGUI|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|217500.0|0.0|3.0|TABIO|4610|COMERCIO AL POR MAYOR A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
1.0|72500.0|2.0|0.0|CHIQUINQUIRA|8513|EDUCACION BASICA PRIMARIA|
1.0|0.0|0.0|1.0|MANIZALES|4321|INSTALACIONES ELECTRICAS|
1.0|0.0|0.0|0.0|SANTANA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|0.0|CHIA|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|181250.0|18.0|12.0|OTANCHE|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
2.0|4893750.0|156.0|127.0|SOGAMOSO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|1.0|0.0|CORRALES|6630|ACTIVIDADES DE ADMINISTRACION DE FONDOS|
1.0|0.0|1.0|0.0|IBAGUE|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|2.0|PAYA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|108750.0|3.0|5.0|PAUNA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|217500.0|1.0|2.0|PAIPA|2432|FUNDICION DE METALES NO FERROSOS|
1.0|0.0|1.0|30.0|FUNZA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
2.0|36250.0|2.0|0.0|BUCARAMANGA|3250|FABRICACION DE INSTRUMENTOS- APARATOS Y MATERIALES MEDICOS Y ODONTOLOGICOS (INCLUIDO MOBILIARIO)|
1.0|72500.0|0.0|2.0|DUITAMA|2750|FABRICACION DE APARATOS DE USO DOMESTICO|
1.0|0.0|0.0|1.0|RAMIRIQUI|0144|CRIA DE GANADO PORCINO|
1.0|1957500.0|1.0|82.0|SOCOTA|0520|EXTRACCION DE CARBON LIGNITO|
1.0|0.0|0.0|0.0|SAN JOSE DE PARE|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|0.0|LA CALERA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|108750.0|0.0|5.0|MEDELLIN|6202|ACTIVIDADES DE CONSULTORIA INFORMATICA Y ACTIVIDADES DE ADMINISTRACION DE INSTALACIONES INFORMATICAS|
1.0|543750.0|7.0|0.0|AQUITANIA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|1.0|0.0|RAMIRIQUI|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|1.0|0.0|SAMACA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
2.0|2283750.0|3.0|58.0|SOCHA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|833750.0|25.0|0.0|DUITAMA|8890|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO|
1.0|362500.0|0.0|6.0|ARCABUCO|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|0.0|0.0|1.0|BELEN|7310|PUBLICIDAD|
1.0|36250.0|2.0|1.0|TENZA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|217500.0|0.0|10.0|OTANCHE|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
1.0|0.0|0.0|0.0|SANTAFE DE BOGOTA|6630|ACTIVIDADES DE ADMINISTRACION DE FONDOS|
1.0|0.0|4.0|1.0|SOCHA|0149|CRIA DE OTROS ANIMALES NCP|
2.0|290000.0|0.0|6.0|PUERTO BOYACA|5229|OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE|
1.0|108750.0|1.0|6.0|VILLAVICENCIO|4541|COMERCIO DE MOTOCICLETAS Y DE SUS PARTES- PIEZAS Y ACCESORIOS|
1.0|145000.0|0.0|8.0|CHOCONTA|0322|ACUICULTURA DE AGUA DULCE|
1.0|0.0|1.0|0.0|SAN LUIS DE GACENO|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|0.0|CAJICA|4921|TRANSPORTE DE PASAJEROS|
2.0|145000.0|0.0|1.0|MONIQUIRA|7500|ACTIVIDADES VETERINARIAS|
3.0|1268750.0|29.0|4.0|DUITAMA|8513|EDUCACION BASICA PRIMARIA|
1.0|72500.0|1.0|0.0|SAMACA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
3.0|398750.0|16.0|15.0|CIENEGA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|1.0|0.0|LA VICTORIA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|36250.0|1.0|0.0|SANTAFE DE BOGOTA|1521|FABRICACION DE CALZADO DE CUERO Y PIEL- CON CUALQUIER TIPO DE SUELA|
1.0|181250.0|2.0|4.0|MACANAL|3700|EVACUACION Y TRATAMIENTO DE AGUAS RESIDUALES|
2.0|1160000.0|4.0|20.0|SANTAFE DE BOGOTA|3520|PRODUCCION DE GAS- DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIAS|
1.0|0.0|0.0|0.0|COTA|0910|ACTIVIDADES DE APOYO PARA LA EXTRACCION DE PETROLEO Y DE GAS NATURAL|
1.0|125100.0|0.0|3.0|CUCAITA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
1.0|72500.0|1.0|0.0|SUTATENZA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|1.0|0.0|RAMIRIQUI|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|2102500.0|29.0|15.0|CALI|5221|ACTIVIDADES DE ESTACIONES- VIAS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE|
1.0|0.0|0.0|1.0|VILLA DE LEYVA|5911|ACTIVIDADES DE PRODUCCION DE PELICULAS CINEMATOGRAFICAS- VIDEOS- PROGRAMAS- ANUNCIOS Y COMERCIALES DE TELEVISION|
1.0|108750.0|1.0|0.0|SACHICA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|36250.0|1.0|1.0|SOATA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|0.0|1.0|0.0|SAN MATEO|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|36250.0|1.0|0.0|MOSQUERA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
1.0|0.0|0.0|1.0|BOAVITA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|0.0|2.0|SAN LUIS DE GACENO|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
2.0|0.0|0.0|3.0|JENESANO|2930|FABRICACION DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
1.0|145000.0|1.0|5.0|BARRANQUILLA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|108750.0|7.0|0.0|TOCANCIPA|2023|FABRICACION DE JABONES Y DETERGENTES- PREPARADOS PARA LIMPIAR Y PULIR- PERFUMES Y PREPARADOS DE TOCADOR|
2.0|435000.0|6.0|8.0|NUEVO COLON|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|36250.0|1.0|0.0|FUNZA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
1.0|3625000.0|22.0|88.0|SOTAQUIRA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|36250.0|1.0|0.0|SOPO|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
1.0|1413750.0|13.0|35.0|GUATEQUE|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
1.0|72500.0|2.0|1.0|BUCARAMANGA|1630|FABRICACION DE PARTES Y PIEZAS DE MADERA- DE CARPINTERIA Y EBANISTERIA PARA LA CONSTRUCCION|
1.0|0.0|6.0|11.0|SUTAMARCHAN|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|36250.0|0.0|1.0|BARRANQUILLA|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
2.0|1268750.0|27.0|20.0|RAMIRIQUI|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|1.0|2.0|LA CAPILLA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|3.0|1.0|PUERTO BOYACA|4751|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|797500.0|3.0|20.0|CUCAITA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|108750.0|0.0|1.0|OTANCHE|8423|ORDEN PUBLICO Y ACTIVIDADES DE SEGURIDAD|
1.0|0.0|0.0|1.0|SOGAMOSO|5920|ACTIVIDADES DE GRABACION DE SONIDO Y EDICION DE MUSICA|
1.0|507500.0|0.0|12.0|VALLEDUPAR|3210|FABRICACION DE JOYAS- BISUTERIA Y ARTICULOS CONEXOS|
1.0|0.0|0.0|1.0|CARTAGENA|6201|ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMATICOS (PLANIFICACION- ANALISIS- DISEÑ- PROGRAMACION- PRUEBAS)|
1.0|72500.0|2.0|0.0|PUERTO BOYACA|9602|PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA|
1.0|36250.0|6.0|4.0|TUNJA|6411|BANCO CENTRAL|
2.0|253750.0|3.0|5.0|NOBSA|1630|FABRICACION DE PARTES Y PIEZAS DE MADERA- DE CARPINTERIA Y EBANISTERIA PARA LA CONSTRUCCION|
1.0|0.0|0.0|1.0|PAJARITO|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
3.0|108750.0|2.0|3.0|VILLA DE LEYVA|6820|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
1.0|253750.0|1.0|4.0|SIACHOQUE|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|0.0|0.0|2.0|COPER|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|72500.0|2.0|1.0|SAMACA|1101|DESTILACION- RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS|
1.0|0.0|0.0|0.0|TUTA|4112|CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES|
1.0|0.0|0.0|0.0|SANTA MARTA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|15.0|64.0|SOGAMOSO|0322|ACUICULTURA DE AGUA DULCE|
1.0|688750.0|10.0|7.0|CALI|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|253750.0|0.0|5.0|SAMACA|4542|MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS|
1.0|362500.0|2.0|15.0|SAN PABLO DE BORBUR|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
1.0|208500.0|0.0|3.0|GARAGOA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
1.0|72500.0|1.0|0.0|BARRANQUILLA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|0.0|1.0|3.0|SAN JOSE DE PARE|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
2.0|36250.0|0.0|1.0|SANTAFE DE BOGOTA|4774|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|333600.0|11.0|2.0|COMBITA|0125|CULTIVO DE FLOR DE CORTE|
1.0|0.0|0.0|2.0|UMBITA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|36250.0|0.0|0.0|SUTAMARCHAN|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
1.0|0.0|1.0|8.0|GARAGOA|7490|OTRAS ACTIVIDADES PROFESIONALES- CIENTIFICAS Y TECNICAS NCP|
1.0|0.0|0.0|0.0|VILLAVICENCIO|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|217500.0|4.0|1.0|TUNJA|1063|OTROS DERIVADOS DEL CAFE|
1.0|0.0|0.0|0.0|JENESANO|4651|COMERCIO AL POR MAYOR DE COMPUTADORES- EQUIPO PERIFERICO Y PROGRAMAS DE INFORMATICA|
1.0|0.0|0.0|0.0|TUNJA|5590|OTROS TIPOS DE ALOJAMIENTO NCP|
1.0|36250.0|4.0|5.0|AQUITANIA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
1.0|72500.0|2.0|1.0|SANTA SOFIA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
1.0|0.0|0.0|1.0|PAIPA|8129|OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES|
1.0|0.0|2.0|1.0|SAN LUIS DE GACENO|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|0.0|0.0|2.0|NOBSA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|BUCARAMANGA|4643|COMERCIO AL POR MAYOR DE CALZADO|
1.0|253750.0|1.0|4.0|TIBANA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|0.0|0.0|1.0|CHITARAQUE|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|1.0|1.0|TOTA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|3.0|0.0|FUNZA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|0.0|1.0|0.0|PAIPA|4755|COMERCIO AL POR MENOR DE ARTICULOS Y UTENSILIOS DE USO DOMESTICO|
1.0|36250.0|1.0|3.0|VENTAQUEMADA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|2.0|0.0|CALI|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
1.0|0.0|0.0|0.0|MANIZALES|6521|SERVICIOS DE SEGUROS SOCIALES DE SALUD|
1.0|471250.0|12.0|1.0|COTA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
1.0|72500.0|1.0|0.0|BERBEO|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|4.0|SOGAMOSO|8541|EDUCACION TECNICA PROFESIONAL|
1.0|36250.0|0.0|1.0|TASCO|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|108750.0|1.0|1.0|TOCA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|108750.0|2.0|3.0|BARRANQUILLA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|108750.0|0.0|3.0|YUMBO|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
1.0|362500.0|12.0|10.0|RAQUIRA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|108750.0|4.0|3.0|SAMACA|5511|ALOJAMIENTO EN HOTELES|
1.0|108750.0|4.0|1.0|SOGAMOSO|5630|EXPENDIO DE BEBIDAS ALCOHOLICAS PARA EL CONSUMO DENTRO DEL ESTABLECIMIENTO|
1.0|72500.0|1.0|0.0|CHIQUINQUIRA|6511|SEGUROS GENERALES|
7.0|2356250.0|32.0|38.0|SOGAMOSO|9603|POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS|
1.0|36250.0|1.0|0.0|PEREIRA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
